id,weight_class,B_avg_SIG_STR_att,B_avg_opp_SIG_STR_att,B_avg_TOTAL_STR_att,B_avg_opp_TOTAL_STR_att,B_avg_opp_HEAD_att,B_avg_opp_BODY_att,B_avg_opp_BODY_landed,B_avg_opp_DISTANCE_att,B_win_by_KO/TKO,B_Height_cms,B_Weight_lbs,R_avg_SIG_STR_att,R_avg_opp_SIG_STR_att,R_avg_TOTAL_STR_att,R_avg_opp_TOTAL_STR_att,R_avg_BODY_att,R_avg_opp_BODY_att,R_avg_DISTANCE_att,R_avg_opp_DISTANCE_att,R_win_by_KO/TKO,R_Height_cms,R_Reach_cms,R_Weight_lbs,gender,B_Reach_cms
358.0,7,30.109375,8.3515625,36.59375,9.75,6.9296875,1.0,0.6953125,4.0859375,2.0,185.42,185.0,72.5,61.5,85.25,63.75,8.0,2.75,55.0,52.5,0.0,182.88,182.88,170.0,1,0
359.0,8,5.0,10.0,24.0,37.0,8.0,2.0,1.0,8.0,0.0,190.5,205.0,21.8359375,9.2421875,47.21875,40.8046875,1.6796875,1.6875,3.078125,7.1953125,3.0,190.5,187.96,205.0,1,0
360.0,9,94.09375,61.546875,103.109375,61.609375,39.734375,9.375,5.875,60.90625,3.0,195.58,265.0,123.2026367,163.6030273,198.6674805,181.3710938,14.44824219,11.91601563,103.9912109,151.7734375,2.0,190.5,198.12,249.0,1,0
361.0,7,23.0,20.0,29.0,20.0,9.0,3.0,0.0,18.0,0.0,185.42,185.0,59.66894531,73.95019531,94.14404297,94.67724609,13.63476563,10.67382813,51.01953125,62.59375,0.0,185.42,198.12,185.0,1,0
362.0,7,14.53125,15.71875,17.75,19.65625,12.09375,3.0,2.25,8.3125,0.0,185.42,185.0,59.0,66.0,84.0,96.0,6.0,11.0,37.0,50.0,0.0,180.34,190.5,170.0,1,0
363.0,2,37.0,57.0,37.0,58.0,46.0,7.0,6.0,43.0,0.0,167.64,125.0,50.0,15.0,98.0,24.0,2.0,3.0,14.0,7.0,1.0,165.1,167.64,125.0,1,0
364.0,6,85.71582031,103.8840332,108.3193359,130.0427246,86.04785156,10.2956543,6.971435547,80.7878418,0.0,180.34,170.0,52.42357829,75.59852015,63.2877007,98.82407397,12.14456814,17.47646207,36.88361085,47.93009267,6.0,177.8,182.88,170.0,1,0
365.0,6,91.0234375,124.609375,93.4765625,135.109375,91.375,17.4765625,7.640625,117.7421875,1.0,187.96,170.0,109.5,130.0,116.0,151.75,15.75,17.25,91.0,100.75,0.0,180.34,182.88,170.0,1,0
366.0,3,70.0,85.0,89.0,103.4375,80.06436157,10.0,5.875,75.75,0.0,162.56,115.0,240.9375,173.75,245.0,180.03125,23.8125,10.28125,218.1875,154.59375,1.0,175.26,167.64,135.0,0,0
367.0,6,105.7460938,103.265625,124.984375,124.6289063,80.08984375,17.49609375,10.88867188,85.30664063,2.0,187.96,170.0,67.59716797,139.2287598,71.42285156,151.5922852,8.153808594,10.80712891,65.45092773,136.6101074,1.0,182.88,182.88,170.0,1,0
368.0,7,143.0,81.0,156.0,93.0,77.0,2.0,2.0,72.0,1.0,187.96,205.0,34.5,25.0,43.0,29.0,2.0,5.5,20.0,20.0,2.0,185.42,187.96,185.0,1,0
369.0,6,188.0149536,182.8011703,206.9244385,192.6610413,137.8954849,35.28251648,28.2461319,176.1635208,1.0,180.34,170.0,102.5,97.25,105.3892822,113.75,15.171875,6.75,84.5,89.27854156,0.0,182.88,185.42,170.0,1,0
370.0,3,84.75,57.375,116.875,63.375,49.0,6.25,2.0,49.5,1.0,172.72,135.0,57.0,128.0,103.0,187.0,5.0,15.0,43.0,54.0,0.0,165.1,170.18,135.0,1,0
371.0,6,169.2433624,218.8695068,183.1844711,226.4912567,184.3762589,24.04768372,15.49037933,208.3553238,6.0,175.26,170.0,42.375,42.375,47.0,44.0,4.5,8.25,31.625,38.125,2.0,182.88,185.42,170.0,1,0
372.0,4,75.0,48.0,75.0,56.0,47.0,1.0,1.0,35.0,0.0,172.72,145.0,115.5,176.0,122.0,221.0,7.5,30.0,97.5,139.5,0.0,165.1,175.26,145.0,1,0
373.0,4,93.25,79.5,122.0,107.0,61.75,12.75,8.5,59.5,0.0,172.72,145.0,86.5,106.125,139.5,117.875,8.5,15.875,64.125,88.75,2.0,182.88,190.5,155.0,1,0
374.0,4,159.25,84.5,180.5,111.25,73.5,4.0,1.5,75.75,0.0,177.8,145.0,160.6484375,219.5903931,168.2885742,227.0548096,18.53839111,18.08276367,146.4439087,205.2348022,0.0,177.8,185.42,145.0,1,0
375.0,6,78.75,90.5,86.75,91.75,70.25,14.75,8.75,78.25,2.0,182.88,170.0,95.90246467,207.7633423,107.7313252,235.3647468,1.656739265,9.901566587,91.31387393,191.0267862,1.0,185.42,182.88,170.0,1,0
376.0,5,73.5,76.25,88.5,104.25,47.0,16.5,10.5,54.5,0.0,187.96,155.0,27.34375,44.546875,30.5,67.828125,5.625,5.84375,18.796875,31.953125,1.0,190.5,187.96,155.0,1,0
377.0,5,87.0,105.0,100.0,134.0,89.0,14.0,14.0,99.0,0.0,175.26,155.0,62.390625,79.390625,70.625,153.640625,9.484375,11.71875,54.203125,62.53125,1.0,175.26,177.8,155.0,1,0
378.0,8,85.60126162,90.398983,92.20438719,99.56087446,80.06436157,6.30442524,3.852147102,79.9126749,4.0,185.42,205.0,167.0,190.0,175.0,195.0,5.0,14.0,137.0,177.0,0.0,190.5,198.12,205.0,1,0
379.0,8,61.71875,96.078125,66.5,119.4375,67.859375,14.875,13.078125,54.421875,3.0,193.04,205.0,69.60960102,106.5433254,80.41776752,119.0278287,8.678366184,12.39190483,63.6118784,86.41446161,6.0,182.88,190.5,205.0,1,0
380.0,5,46.9864502,29.80114746,53.72143555,32.23461914,22.72802734,4.746459961,4.038085938,25.54528809,4.0,172.72,155.0,83.5,71.875,92.375,75.875,30.375,16.25,71.5,60.5,1.0,175.26,182.88,155.0,1,0
381.0,4,79.0,88.4375,111.5,91.0,73.0,12.0,6.5,83.82006836,0.0,177.8,145.0,41.25,53.5,67.5,104.25,4.0,5.0,30.25,40.5,0.0,170.18,175.26,145.0,1,0
382.0,6,10.125,6.5,27.5,22.375,5.0,0.0,0.0,5.875,0.0,182.88,170.0,78.625,67.0,96.1875,85.375,7.5625,3.625,55.75,41.8125,2.0,175.26,177.8,170.0,1,0
383.0,6,89.96559381,96.25826621,97.32063651,102.7407882,76.16234922,10.38745165,8.249239206,88.57852936,4.0,172.72,155.0,123.5547333,174.9258347,130.2372131,186.1239624,23.0182724,29.23931885,89.12757874,144.6412888,6.0,180.34,187.96,170.0,1,0
384.0,8,51.5,55.0,58.5,64.25,44.0,5.75,4.0,50.5,0.0,190.5,205.0,63.1640625,34.109375,85.7265625,41.25,13.9375,2.6875,37.3828125,27.7421875,0.0,187.96,200.66,205.0,1,0
385.0,5,98.0,101.0,122.7319336,97.9375,91.4375,15.0,12.125,88.5,0.0,177.8,155.0,53.3125,63.0625,84.0703125,85.9609375,5.7578125,24.7421875,21.2890625,19.546875,1.0,170.18,177.8,155.0,1,0
386.0,2,101.8125,101.0,142.0,167.125,77.5,20.0,11.0,99.0,0.0,172.72,125.0,178.0,73.0,261.0,77.0,11.0,2.0,82.0,72.0,0.0,162.56,175.26,125.0,1,0
387.0,5,59.0,52.0,69.75,57.25,33.25,11.5,8.25,39.0,1.0,172.72,155.0,93.671875,71.3359375,144.6914063,87.21484375,21.0859375,15.421875,70.26953125,58.68359375,0.0,175.26,177.8,170.0,1,0
388.0,5,55.5,14.5,115.0,38.0,11.5,2.5,2.5,9.5,0.0,172.72,145.0,87.5,60.4375,86.0,91.36856842,9.321044922,3.625,52.125,47.5,0.0,180.34,177.8,155.0,1,0
389.0,6,82.0,72.0,90.5,102.4375,62.40625,6.313084126,7.0,56.41015625,0.0,180.34,170.0,96.47729492,84.73205566,99.41656494,108.3527832,11.26904297,13.96624756,89.22698975,71.42626953,1.0,177.8,182.88,170.0,1,0
390.0,4,61.0,50.0,72.125,60.875,34.5,8.75,4.875,44.0,0.0,175.26,155.0,55.0,44.0,64.5,44.5,1.0,1.5,43.0,42.0,1.0,170.18,182.88,145.0,1,0
391.0,6,83.17911339,87.16784859,109.6806755,109.2818012,61.48641586,14.29677582,11.09420776,66.17581367,4.0,180.34,170.0,102.9054203,122.3586884,112.5230589,142.8114071,11.49172306,11.63096046,92.8821373,107.4194155,7.0,175.26,177.8,170.0,1,0
392.0,5,43.984375,72.875,111.515625,115.625,55.0390625,12.9296875,10.609375,31.859375,0.0,172.72,145.0,208.5,134.109375,219.265625,146.984375,9.5,9.03125,203.484375,127.0625,1.0,177.8,177.8,155.0,1,0
393.0,7,34.34375,38.75,106.0,99.84375,20.375,4.25,1.0,13.921875,0.0,185.42,185.0,68.75,57.0,100.75,61.75,4.25,5.0,46.25,48.25,0.0,185.42,198.12,185.0,1,0
394.0,7,118.59375,45.15625,157.875,52.46875,27.15625,9.21875,6.84375,36.09375,2.0,185.42,185.0,76.19702148,58.50097656,84.96777344,69.25976563,10.59277344,12.01635742,61.61499023,50.53637695,1.0,185.42,187.96,185.0,1,0
395.0,5,81.25,116.0,111.5,146.8222656,100.0,16.0,10.88867188,80.5,0.0,180.34,155.0,82.8125,44.15625,101.90625,48.5,9.84375,4.28125,69.21875,38.59375,2.0,175.26,187.96,155.0,1,0
396.0,7,66.75,37.25,128.75,62.0,25.75,7.0,5.0,27.0,0.0,185.42,185.0,33.5,27.5,56.0,108.5,8.5,4.0,15.5,15.0,1.0,190.5,190.5,185.0,1,0
397.0,6,136.3476563,136.6542969,154.8378906,160.4472656,118.2773438,10.83398438,7.16015625,107.5722656,1.0,177.8,170.0,86.875,156.4375,101.125,179.9375,3.0,19.1875,81.0625,138.3125,0.0,177.8,190.5,170.0,1,0
398.0,3,39.5,38.75,125.75,53.125,31.625,2.75,2.25,31.375,0.0,167.64,125.0,108.125,93.875,115.625,96.375,10.875,8.75,94.75,92.375,1.0,165.1,167.64,135.0,1,0
399.0,2,37.0,7.0,59.0,24.0,5.0,1.0,0.0,7.0,1.0,170.18,125.0,98.25,114.75,126.75,133.5,16.75,12.25,88.25,110.25,0.0,175.26,177.8,125.0,1,0
400.0,3,24.11328125,32.86328125,30.14453125,64.890625,24.42578125,6.734375,4.33203125,18.6640625,1.0,172.72,135.0,117.7265625,111.8828125,196.3125,117.7421875,23.421875,8.5625,98.0078125,106.1640625,2.0,172.72,172.72,135.0,1,0
401.0,5,134.906723,138.1540833,160.6883087,155.6279449,122.0269012,10.35458374,7.747833252,110.6383514,5.0,177.8,170.0,108.78125,96.6875,138.78125,116.1875,15.78125,8.96875,96.875,85.625,2.0,170.18,177.8,155.0,1,0
402.0,3,3.0,21.0,5.0,38.0,16.0,4.0,4.0,1.0,0.0,172.72,135.0,71.5,116.5,77.5,126.0,12.5,7.0,66.5,104.5,1.0,167.64,165.1,135.0,1,0
403.0,2,63.0,64.0,69.0,103.0,50.0,11.0,6.0,49.0,0.0,165.1,125.0,177.5,122.5,191.0,138.625,15.25,18.625,158.875,109.375,0.0,167.64,175.26,125.0,1,0
404.0,9,31.95946121,40.20620346,44.66412735,61.92290878,33.13151169,4.143043518,3.883277893,20.39617538,3.0,190.5,264.0,94.6484375,43.6953125,105.1015625,44.2265625,13.0,0.453125,77.3984375,42.140625,6.0,193.04,195.58,238.0,1,0
405.0,5,101.8125,58.8125,112.625,112.0,48.125,4.632080078,2.9375,49.5,0.0,185.42,155.0,110.5716791,114.2353144,112.8050919,120.779336,18.5457449,25.5212841,104.7569704,109.5821857,3.0,175.26,177.8,155.0,1,0
406.0,5,70.25,60.25,111.28125,99.84375,45.90625,11.96875,11.0625,28.1875,1.0,170.18,155.0,54.0,89.0,125.0,148.0,4.0,4.0,43.0,61.0,0.0,167.64,180.34,155.0,1,0
407.0,2,131.96875,112.046875,148.71875,143.515625,87.171875,11.4375,7.46875,97.265625,0.0,167.64,125.0,4.0,5.0,4.0,18.0,0.0,0.0,4.0,3.0,0.0,170.18,167.64,125.0,0,0
408.0,5,31.25,22.0,43.625,34.0,16.5,2.0,1.375,18.25,2.0,177.8,155.0,176.6875,153.34375,209.765625,181.859375,25.34375,20.6875,126.078125,134.734375,0.0,175.26,177.8,170.0,1,0
409.0,3,129.5,135.5,134.75,139.75,103.25,17.0,10.5,117.25,1.0,170.18,135.0,54.75,67.25,63.25,70.75,4.5,9.75,43.0,60.25,1.0,167.64,172.72,135.0,1,0
410.0,4,46.875,77.5625,75.6875,108.4375,55.4375,11.625,8.125,56.4375,0.0,172.72,155.0,128.6914063,192.9960938,141.1992188,249.8203125,11.6015625,21.23046875,123.3046875,159.796875,4.0,172.72,177.8,145.0,1,0
411.0,6,4.0,6.0,5.0,6.0,5.0,1.0,0.0,6.0,0.0,187.96,170.0,98.25,119.4368591,100.0,126.0,19.42245483,19.25,89.25,91.8130188,0.0,185.42,185.42,170.0,1,0
412.0,6,26.75,11.75,27.75,20.0,10.0,0.25,0.0,9.5,2.0,187.96,205.0,13.0,30.0,61.0,57.0,1.0,1.0,9.0,7.0,0.0,177.8,187.96,170.0,1,0
413.0,5,116.0,54.0,129.0,59.0,39.0,13.0,12.0,42.0,1.0,177.8,155.0,27.0,63.5,32.5,76.5,4.0,7.0,22.0,34.0,1.0,180.34,185.42,155.0,1,0
414.0,8,103.3144531,93.40039063,111.921875,108.1699219,70.79882813,7.6484375,5.193359375,70.1328125,4.0,190.5,230.0,77.89223862,72.41492844,98.12691689,142.7108021,1.917448044,5.304336548,49.05530167,59.924366,6.0,185.42,190.5,205.0,1,0
415.0,2,88.96875,93.09375,126.0390625,101.8046875,79.8359375,8.03125,5.0625,88.03125,1.0,162.56,135.0,105.0363007,71.37213135,190.4588623,91.4691925,27.20030212,10.83729553,60.11376953,63.58268738,2.0,160.02,167.64,125.0,1,0
416.0,1,102.5791016,72.0,110.25,117.5,39.5625,15.375,7.35546875,40.25,0.0,162.56,125.0,88.0,74.0,110.0,91.0,5.0,8.5,79.5,54.5,0.0,160.02,162.56,115.0,0,0
417.0,3,64.75,92.75,104.0,112.5,67.75,7.25,4.75,77.25,1.0,167.64,125.0,46.0,52.5,67.0,140.5,3.5,7.5,30.5,23.0,0.0,167.64,167.64,135.0,0,0
418.0,6,16.0,28.5,20.5,70.0,26.5,1.0,1.0,11.5,0.0,180.34,170.0,47.75,31.25,69.75,38.5,8.25,4.5,32.0,24.0,0.0,180.34,190.5,170.0,1,0
419.0,2,109.0,102.5,114.0,128.0,77.5,9.5,6.0,88.5,1.0,162.56,125.0,85.75,50.875,92.375,55.3125,21.25,5.9375,69.5,46.6875,3.0,160.02,170.18,135.0,1,0
420.0,7,98.0,130.0,117.0,145.0,82.0,29.0,25.0,107.0,0.0,177.8,185.0,39.375,69.21875,83.53125,107.78125,8.5,23.21875,18.65625,22.25,0.0,177.8,185.42,185.0,1,0
421.0,8,77.75,74.625,116.875,103.4375,62.109375,6.30442524,2.680831909,58.3828125,0.0,180.34,170.0,47.02612305,75.60131836,75.60058594,114.4626465,4.614990234,4.583984375,26.31494141,39.97485352,5.0,190.5,187.96,205.0,1,0
422.0,4,55.25,97.25,67.0,114.40625,79.5,10.5625,7.5625,67.375,0.0,170.18,145.0,94.0,67.0,104.5,72.5,9.0,3.0,82.0,66.5,1.0,175.26,187.96,155.0,1,0
423.0,6,116.8579102,92.4420166,141.159668,112.5213623,71.52392578,11.14782715,5.485717773,78.8939209,0.0,180.34,170.0,105.25,114.0,157.25,120.25,5.0,11.25,96.0,109.75,0.0,177.8,182.88,170.0,1,0
424.0,2,98.0,79.0,98.0,90.0,64.0,4.0,1.0,78.0,1.0,160.02,125.0,87.5,69.0,132.0,107.5,2.0,7.5,72.5,47.0,0.0,165.1,162.56,125.0,1,0
425.0,9,70.578125,61.9375,85.078125,66.0625,50.78125,6.953125,5.296875,50.390625,2.0,190.5,235.0,38.26953125,16.95703125,77.2421875,24.78515625,3.0,1.296875,17.87890625,13.07421875,2.0,193.04,203.2,265.0,1,0
426.0,6,8.0,5.0,23.0,23.0,5.0,0.0,0.0,3.0,0.0,177.8,170.0,76.19702148,67.0,113.5234375,73.5,5.96875,5.0,57.0,62.9375,0.0,182.88,190.5,170.0,1,0
427.0,3,115.859375,109.296875,130.6484375,139.515625,89.4609375,13.25,9.671875,93.0703125,0.0,167.64,135.0,73.9140625,79.64257813,85.22460938,93.79101563,16.08007813,17.6015625,55.08007813,63.39257813,2.0,172.72,177.8,135.0,1,0
428.0,6,9.5,2.0,18.5,3.5,1.5,0.0,0.0,2.0,1.0,177.8,170.0,5.5,14.0,10.5,76.5,1.0,1.5,2.5,2.0,0.0,177.8,177.8,155.0,1,0
429.0,5,131.875,93.0,147.0,103.375,68.25,15.0,12.125,82.875,2.0,175.26,155.0,69.49315643,69.6005249,88.34253693,92.62042236,10.26845169,4.23141098,54.8823967,53.71379852,2.0,172.72,172.72,145.0,1,0
430.0,3,13.5,20.5,14.0,40.0,12.0,0.5,0.0,12.5,0.0,177.8,125.0,143.0,72.0,149.0,84.0,29.0,14.0,110.0,60.0,0.0,167.64,185.42,135.0,1,0
431.0,8,100.125,90.5,106.875,104.5,75.375,2.375,1.75,79.25,0.0,187.96,205.0,45.75,47.5625,47.1875,49.21875,3.25,4.15625,42.40625,45.5625,2.0,187.96,195.58,185.0,1,0
432.0,3,161.75,146.7148438,261.3320313,156.03125,128.4882813,10.58789063,9.0,156.5,0.0,172.72,135.0,156.75,129.0,171.0,184.5,30.25,10.5,134.0,108.0,0.0,172.72,167.64,125.0,0,0
433.0,8,8.75,4.25,8.75,4.5,3.25,0.0,0.0,3.25,3.0,198.12,205.0,107.1416016,68.11206055,130.1123047,73.11987305,15.28393555,6.240234375,89.24291992,55.80102539,2.0,190.5,200.66,205.0,1,0
434.0,6,51.125,77.03125,66.65625,95.65625,67.3125,4.15625,3.09375,66.25,2.0,175.26,170.0,35.32836914,32.61816406,54.44165039,38.27099609,6.444091797,2.973022461,22.57629395,21.95654297,4.0,187.96,190.5,170.0,1,0
435.0,6,39.0,16.0,41.0,85.0,14.0,0.0,0.0,13.0,0.0,175.26,155.0,0.0,3.0,0.0,8.0,0.0,1.0,0.0,1.0,0.0,180.34,182.88,170.0,1,0
436.0,4,164.2091064,140.4373779,180.5062256,149.0568848,110.1505127,18.16345215,11.57421875,128.6186523,4.0,172.72,145.0,98.22573566,83.1884439,107.8692114,89.03445625,11.30919099,4.13091135,72.27460909,70.66964483,4.0,167.64,172.72,135.0,1,0
437.0,4,72.5,61.9375,122.0,153.0,61.7890625,8.0,8.5,58.3828125,0.0,170.18,145.0,38.58441162,75.42437744,46.48999023,96.00262451,3.203491211,9.93371582,32.34729004,57.887146,1.0,170.18,177.8,145.0,1,0
438.0,9,96.0,70.0,101.0,74.0,62.0,6.0,4.0,55.0,1.0,193.04,242.0,52.41796875,39.46875,54.4765625,42.30859375,7.46875,3.93359375,48.5546875,31.62890625,2.0,210.82,213.36,265.0,1,0
439.0,5,96.0,127.1835938,117.0,102.0,82.5,6.30442524,6.75,96.0,0.0,180.34,155.0,65.0,96.37109375,79.7734375,115.375,4.0,31.89257813,39.20092773,51.09375,0.0,177.8,185.42,155.0,1,0
440.0,7,46.875,51.0,40.09375,63.21875,33.25,6.875,4.625,46.0,0.0,190.5,185.0,89.25,141.5,94.0,156.4160156,5.0,14.32644653,97.5,123.3744965,0.0,185.42,190.5,185.0,1,0
441.0,7,66.21289063,26.99902344,74.92382813,27.671875,16.42578125,2.908203125,1.325195313,25.359375,4.0,187.96,185.0,65.05273438,82.09082031,76.11230469,99.09472656,14.18847656,9.408203125,52.39746094,44.81933594,4.0,187.96,198.12,185.0,1,0
442.0,5,78.0,121.0,79.0,182.0,102.0,7.0,5.0,65.0,0.0,177.8,155.0,36.125,24.6875,60.0,46.6875,4.1875,1.375,21.3125,15.625,1.0,182.88,180.34,170.0,1,0
443.0,8,57.5,103.25,69.0,117.25,78.0,12.5,10.25,76.0,0.0,180.34,205.0,17.71875,24.30859375,29.74609375,56.16015625,3.83203125,2.52734375,9.09765625,6.15625,0.0,185.42,190.5,205.0,1,0
444.0,6,137.3652344,99.8046875,140.5976563,101.1816406,78.68359375,13.21875,7.8203125,98.91210938,4.0,182.88,170.0,54.94503403,44.87227249,81.08288193,61.21466827,10.2121048,6.798358917,38.05038452,35.76430511,5.0,190.5,203.2,170.0,1,0
445.0,5,58.0,80.0,84.0,102.0,72.0,8.0,6.0,63.0,0.0,177.8,145.0,17.5,31.0,18.0,47.5,2.0,3.5,15.5,19.5,1.0,182.88,187.96,155.0,1,0
446.0,3,82.8125,65.75,86.75,76.75,51.5,13.53125,11.0,47.0,0.0,175.26,135.0,60.375,113.0,66.0,116.8125,5.0,14.5,71.0,109.0,0.0,165.1,180.34,135.0,0,0
447.0,6,36.0,35.0,49.5,59.0,28.0,6.5,4.5,15.5,0.0,177.8,170.0,89.25,119.4368591,118.5,121.6542969,12.0,8.1875,117.046875,107.6875,0.0,187.96,187.96,170.0,1,0
448.0,9,45.6875,42.90625,90.125,52.6875,31.375,4.09375,4.03125,34.1875,1.0,175.26,247.0,172.7148438,182.7226563,180.359375,185.609375,7.7109375,12.33984375,162.4023438,178.3320313,5.0,203.2,203.2,265.0,1,0
449.0,5,102.65625,82.15625,116.09375,106.78125,52.59375,15.40625,7.46875,66.0625,2.0,182.88,155.0,143.984375,158.0625,154.9375,167.515625,7.5625,26.984375,140.6328125,148.2265625,1.0,187.96,185.42,170.0,1,0
450.0,3,79.6875,87.125,112.65625,112.828125,63.78125,14.828125,8.265625,70.1875,0.0,170.18,135.0,57.734375,94.2578125,73.859375,103.9921875,7.5703125,9.6328125,47.5078125,82.21875,0.0,167.64,167.64,135.0,0,0
451.0,6,63.0,38.296875,78.5,61.75,38.0,5.5,4.33203125,28.5,0.0,177.8,170.0,191.5,107.0,210.5,110.5,12.0,13.0,171.5,105.5,1.0,177.8,185.42,170.0,1,0
452.0,3,161.75,146.7148438,261.3320313,163.0,104.375,7.5,8.0,117.25,0.0,167.64,125.0,65.0,102.0,66.0,134.0,5.0,15.0,59.0,82.0,0.0,162.56,167.64,135.0,1,0
453.0,7,71.98912573,59.94407725,74.51534319,70.63789964,44.68561792,9.758522987,8.038702011,47.51205778,6.0,185.42,185.0,50.78070432,87.93502659,52.06436545,95.85293168,6.304353952,10.05361849,39.48277742,69.6056692,11.0,182.88,187.96,185.0,1,0
454.0,6,112.625,107.125,115.125,117.875,89.125,10.125,7.375,99.5,2.0,182.88,170.0,50.0,86.0,101.0,107.5,1.5,7.0,46.5,83.5,0.0,182.88,182.88,170.0,1,0
455.0,3,174.25,132.25,181.375,155.5,103.625,18.25,11.375,117.375,0.0,170.18,135.0,144.375,140.171875,166.296875,174.484375,23.65625,9.25,123.25,134.984375,0.0,162.56,170.18,135.0,0,0
456.0,6,98.3828125,65.3671875,104.3984375,67.75,45.546875,12.0703125,5.5,60.6875,1.0,180.34,170.0,112.546875,133.703125,131.4375,146.421875,22.609375,20.25,87.046875,114.546875,1.0,180.34,193.04,170.0,1,0
457.0,6,86.453125,105.0664063,92.03320313,107.6210938,81.37695313,13.72851563,7.35546875,95.75976563,4.0,177.8,170.0,87.59277344,111.7666016,88.24121094,121.6542969,6.071289063,8.099609375,74.96875,101.6132813,6.0,180.34,190.5,170.0,1,0
458.0,6,94.75,58.0625,154.5,69.4375,48.11328125,6.7734375,7.03125,49.0,0.0,180.34,170.0,45.0,12.0,47.0,12.0,1.0,2.0,45.0,12.0,0.0,182.88,180.34,170.0,1,0
459.0,5,86.125,121.875,91.625,128.375,81.0,24.5,13.25,111.875,1.0,172.72,155.0,175.6999512,139.4428711,201.0437012,157.4301758,26.61474609,17.97363281,171.7739258,134.6391602,1.0,175.26,177.8,155.0,1,0
460.0,6,72.75,61.75,105.75,108.25,49.0,10.25,9.75,32.25,0.0,177.8,155.0,52.81665039,47.37451172,73.81689453,69.2331543,8.052734375,9.344238281,37.79223633,32.6105957,0.0,180.34,182.88,170.0,1,0
461.0,5,167.1875,101.375,184.1875,124.125,84.5,9.25,7.4375,91.625,0.0,175.26,155.0,41.25,38.75,50.25,167.75,4.5,3.0,35.5,18.25,0.0,185.42,185.42,155.0,1,0
462.0,6,108.5,90.5,154.5,106.5,73.0,11.5,7.0,73.0,0.0,182.88,170.0,57.0,46.0,67.0,63.0,7.0,5.0,28.0,39.0,0.0,180.34,190.5,170.0,1,0
463.0,1,94.0,97.0,106.5,144.5,71.0,18.0,14.0,65.25,0.0,162.56,115.0,61.875,116.125,82.75,158.0,11.125,14.25,48.375,104.625,0.0,160.02,160.02,115.0,0,0
464.0,2,100.625,112.65625,142.0,156.03125,92.0625,12.75,9.0,111.875,0.0,175.26,135.0,116.0,71.0,141.0,92.0,15.0,13.0,97.0,63.0,0.0,165.1,165.1,125.0,1,0
465.0,7,91.91992188,121.3984375,127.2753906,146.2011719,89.39648438,19.45605469,14.49414063,91.29589844,0.0,190.5,185.0,169.0,113.0,171.0,114.0,32.0,4.0,160.0,104.0,0.0,187.96,190.5,185.0,1,0
466.0,5,67.125,58.125,70.375,66.875,52.125,4.5,3.375,50.75,1.0,175.26,155.0,76.0,129.5,92.5,152.5,4.0,14.0,71.0,108.0,0.0,172.72,177.8,155.0,1,0
467.0,6,51.125,38.0,120.0,47.0,31.0,2.0,2.66796875,31.375,0.0,177.8,170.0,62.07421875,111.7949219,64.2421875,117.7089844,14.26367188,6.275390625,59.00585938,92.03125,2.0,185.42,187.96,170.0,1,0
468.0,4,135.25,124.125,212.375,138.125,104.375,11.625,7.75,119.0,0.0,170.18,145.0,135.0625,138.218689,146.5,152.5,23.32748413,20.25,89.12757874,85.9631176,0.0,177.8,177.8,145.0,1,0
469.0,5,67.21875,75.8125,67.875,76.625,62.40625,9.90625,7.0625,72.78125,4.0,180.34,155.0,193.5424805,155.3091431,194.7554932,159.3052673,31.87994385,20.24511719,186.2650757,147.9236145,3.0,180.34,193.04,155.0,1,0
470.0,5,111.0,115.0,129.0,117.0,85.0,26.0,19.0,102.0,0.0,172.72,155.0,170.0,68.0,186.0,70.0,35.0,6.0,125.0,68.0,0.0,187.96,190.5,170.0,1,0
471.0,5,47.0,64.359375,99.1796875,175.0234375,51.5390625,8.1640625,7.3046875,30.5859375,2.0,167.64,155.0,76.5,56.875,120.125,69.0,4.125,6.25,43.25,48.75,1.0,167.64,172.72,135.0,1,0
472.0,8,78.703125,70.921875,106.4375,81.84375,61.640625,4.859375,3.328125,67.203125,1.0,182.88,205.0,51.625,26.75,67.5,32.0,6.375,2.5625,22.8125,19.75,1.0,193.04,213.36,205.0,1,0
473.0,1,62.5,13.5,120.0,55.5,11.0,2.0,1.0,9.0,0.0,165.1,115.0,163.5,139.75,215.75,165.25,18.0,20.25,139.5,121.75,0.0,165.1,167.64,125.0,0,0
474.0,1,123.0,143.875,142.5,167.125,118.875,21.125,15.0,106.5,0.0,154.94,115.0,116.25,144.75,133.0,155.5,8.25,19.75,106.25,139.0,0.0,162.56,160.02,115.0,0,0
475.0,6,25.0,22.75,60.5,58.75,19.25,2.25,2.25,10.75,1.0,180.34,170.0,91.90625,91.37389374,107.4909821,148.0,30.375,12.25,83.75,86.0,0.0,177.8,187.96,170.0,1,0
476.0,3,162.0,155.5,177.5,179.0,137.0,16.5,11.0,139.0,0.0,167.64,135.0,96.75,112.75,121.25,123.0,20.0,11.25,80.75,97.75,0.0,180.34,185.42,135.0,0,0
477.0,2,29.0,9.0,32.0,9.0,8.0,0.0,0.0,9.0,0.0,167.64,125.0,98.5,60.0,133.5,69.0,12.0,10.5,59.5,54.0,1.0,165.1,167.64,125.0,1,0
