id,weight_class,B_avg_SIG_STR_att,B_avg_opp_SIG_STR_att,B_avg_opp_SIG_STR_landed,B_avg_TOTAL_STR_att,B_avg_TOTAL_STR_landed,B_avg_opp_TOTAL_STR_att,B_avg_opp_TOTAL_STR_landed,B_avg_HEAD_att,B_avg_opp_HEAD_att,B_avg_opp_BODY_att,B_avg_opp_BODY_landed,B_avg_DISTANCE_att,B_avg_opp_DISTANCE_att,B_avg_opp_DISTANCE_landed,B_total_time_fought(seconds),B_win_by_KO/TKO,B_Height_cms,B_Weight_lbs,R_avg_opp_TOTAL_STR_att,R_win_by_KO/TKO,R_Height_cms,R_Reach_cms,R_Weight_lbs,gender,B_Reach_cms
364.0,6,85.71582031,103.8840332,34.27172852,108.3193359,59.29321289,130.0427246,55.1784668,67.48681641,86.04785156,10.2956543,6.971435547,76.2824707,80.7878418,16.68725586,823.0571289,0.0,180.34,170.0,98.82407397,6.0,177.8,182.88,170.0,1,0
365.0,6,91.0234375,124.609375,38.8046875,93.4765625,38.4921875,135.109375,48.203125,77.328125,91.375,17.4765625,7.640625,87.421875,117.7421875,32.78125,620.5703125,1.0,187.96,170.0,151.75,0.0,180.34,182.88,170.0,1,0
366.0,3,70.0,85.0,43.5,89.0,39.41293287,103.4375,55.29394531,48.4375,80.06436157,10.0,5.875,72.0,75.75,23.5,780.625,0.0,162.56,115.0,180.03125,1.0,175.26,167.64,135.0,0,0
367.0,6,105.7460938,103.265625,42.04492188,124.984375,73.765625,124.6289063,59.94335938,89.734375,80.08984375,17.49609375,10.88867188,88.40820313,85.30664063,28.5078125,644.9160156,2.0,187.96,170.0,151.5922852,1.0,182.88,182.88,170.0,1,0
368.0,7,143.0,81.0,21.0,156.0,78.0,93.0,29.0,118.0,77.0,2.0,2.0,105.0,72.0,17.0,833.0,1.0,187.96,205.0,29.0,2.0,185.42,187.96,185.0,1,0
369.0,6,188.0149536,182.8011703,76.75110626,206.9244385,109.8540726,192.6610413,84.51570892,169.3905792,137.8954849,35.28251648,28.2461319,180.9069519,176.1635208,72.6907959,675.8210297,1.0,180.34,170.0,113.75,0.0,182.88,185.42,170.0,1,0
370.0,3,84.75,57.375,18.625,116.875,60.125,63.375,24.125,59.75,49.0,6.25,2.0,66.75,49.5,13.625,536.125,1.0,172.72,135.0,187.0,0.0,165.1,170.18,135.0,1,0
371.0,6,169.2433624,218.8695068,64.65203094,183.1844711,94.52828217,226.4912567,70.78829956,118.5967865,184.3762589,24.04768372,15.49037933,156.0570984,208.3553238,58.14144135,804.7470093,6.0,175.26,170.0,44.0,2.0,182.88,185.42,170.0,1,0
372.0,4,75.0,48.0,24.0,75.0,20.0,56.0,29.0,62.0,47.0,1.0,1.0,70.0,35.0,17.0,251.0,0.0,172.72,145.0,221.0,0.0,165.1,175.26,145.0,1,0
373.0,4,93.25,79.5,36.25,122.0,67.5,107.0,59.5,57.0,61.75,12.75,8.5,72.5,59.5,23.25,823.0,0.0,172.72,145.0,117.875,2.0,182.88,190.5,155.0,1,0
374.0,4,159.25,84.5,40.75,180.5,74.75,111.25,65.5,141.0,73.5,4.0,1.5,147.75,75.75,34.75,900.0,0.0,177.8,145.0,227.0548096,0.0,177.8,185.42,145.0,1,0
375.0,6,78.75,90.5,31.75,86.75,46.75,91.75,33.0,66.5,70.25,14.75,8.75,61.75,78.25,23.0,400.25,2.0,182.88,170.0,235.3647468,1.0,185.42,182.88,170.0,1,0
376.0,5,73.5,76.25,40.0,88.5,46.5,104.25,66.75,62.75,47.0,16.5,10.5,63.0,54.5,21.0,747.5,0.0,187.96,155.0,67.828125,1.0,190.5,187.96,155.0,1,0
377.0,5,87.0,105.0,33.0,100.0,63.0,134.0,56.0,46.0,89.0,14.0,14.0,86.0,99.0,30.0,900.0,0.0,175.26,155.0,153.640625,1.0,175.26,177.8,155.0,1,0
378.0,8,85.60126162,90.398983,43.33412743,92.20438719,39.41293287,99.56087446,51.80054283,75.01656914,80.06436157,6.30442524,3.852147102,76.8997674,79.9126749,35.34076738,494.7976565,4.0,185.42,205.0,195.0,0.0,190.5,198.12,205.0,1,0
379.0,8,61.71875,96.078125,56.96875,66.5,28.890625,119.4375,78.171875,54.71875,67.859375,14.875,13.078125,54.125,54.421875,26.203125,549.375,3.0,193.04,205.0,119.0278287,6.0,182.88,190.5,205.0,1,0
380.0,5,46.9864502,29.80114746,15.2791748,53.72143555,28.97387695,32.23461914,17.57666016,39.10217285,22.72802734,4.746459961,4.038085938,35.37316895,25.54528809,12.19799805,218.0463867,4.0,172.72,155.0,75.875,1.0,175.26,182.88,155.0,1,0
381.0,4,79.0,88.4375,31.0,111.5,46.04345703,91.0,46.19473737,74.109375,73.0,12.0,6.5,72.0,83.82006836,21.375,795.7431641,0.0,177.8,145.0,104.25,0.0,170.18,175.26,145.0,1,0
382.0,6,10.125,6.5,3.0,27.5,23.75,22.375,18.25,9.5,5.0,0.0,0.0,1.875,5.875,2.5,318.875,0.0,182.88,170.0,85.375,2.0,175.26,177.8,170.0,1,0
383.0,6,89.96559381,96.25826621,44.42038274,97.32063651,52.09894943,102.7407882,50.54667997,65.93176603,76.16234922,10.38745165,8.249239206,71.77913284,88.57852936,38.42056918,574.1669757,4.0,172.72,155.0,186.1239624,6.0,180.34,187.96,170.0,1,0
384.0,8,51.5,55.0,18.75,58.5,22.5,64.25,26.0,38.0,44.0,5.75,4.0,37.75,50.5,15.0,446.5,0.0,190.5,205.0,41.25,0.0,187.96,200.66,205.0,1,0
385.0,5,98.0,101.0,44.875,122.7319336,46.04345703,97.9375,49.875,102.0,91.4375,15.0,12.125,93.5,88.5,41.0,379.875,0.0,177.8,155.0,85.9609375,1.0,170.18,177.8,155.0,1,0
386.0,2,101.8125,101.0,71.0,142.0,84.75,167.125,127.0,78.625,77.5,20.0,11.0,90.5625,99.0,42.375,900.0,0.0,172.72,125.0,77.0,0.0,162.56,175.26,125.0,1,0
387.0,5,59.0,52.0,20.0,69.75,30.75,57.25,24.75,50.75,33.25,11.5,8.25,51.25,39.0,12.0,521.75,1.0,172.72,155.0,87.21484375,0.0,175.26,177.8,170.0,1,0
388.0,5,55.5,14.5,7.5,115.0,88.5,38.0,29.5,49.0,11.5,2.5,2.5,8.5,9.5,3.0,594.0,0.0,172.72,145.0,91.36856842,0.0,180.34,177.8,155.0,1,0
389.0,6,82.0,72.0,28.46875,90.5,49.6875,102.4375,72.0,65.703125,62.40625,6.313084126,7.0,79.0,56.41015625,19.81054688,404.875,0.0,180.34,170.0,108.3527832,1.0,177.8,182.88,170.0,1,0
390.0,4,61.0,50.0,18.125,72.125,39.0,60.875,28.625,50.125,34.5,8.75,4.875,40.875,44.0,15.625,424.5,0.0,175.26,155.0,44.5,1.0,170.18,182.88,145.0,1,0
391.0,6,83.17911339,87.16784859,49.89122391,109.6806755,67.1014843,109.2818012,70.79148674,51.85980415,61.48641586,14.29677582,11.09420776,66.73778725,66.17581367,33.74926567,665.7402782,4.0,180.34,170.0,142.8114071,7.0,175.26,177.8,170.0,1,0
392.0,5,43.984375,72.875,40.09375,111.515625,85.5078125,115.625,80.265625,34.140625,55.0390625,12.9296875,10.609375,36.1484375,31.859375,15.890625,757.5,0.0,172.72,145.0,146.984375,1.0,177.8,177.8,155.0,1,0
393.0,7,34.34375,38.75,18.25,106.0,84.0,99.84375,72.0,34.0,20.375,4.25,1.0,17.5234375,13.921875,6.0,676.75,0.0,185.42,185.0,61.75,0.0,185.42,198.12,185.0,1,0
394.0,7,118.59375,45.15625,19.90625,157.875,71.5,52.46875,25.90625,68.15625,27.15625,9.21875,6.84375,104.3125,36.09375,13.25,867.96875,2.0,185.42,185.0,69.25976563,1.0,185.42,187.96,185.0,1,0
395.0,5,81.25,116.0,43.25,111.5,62.7265625,146.8222656,61.5,81.5,100.0,16.0,10.88867188,62.75,80.5,19.0,834.40625,0.0,180.34,155.0,48.5,2.0,175.26,187.96,155.0,1,0
396.0,7,66.75,37.25,14.75,128.75,102.75,62.0,35.25,40.25,25.75,7.0,5.0,32.0,27.0,6.25,824.75,0.0,185.42,185.0,108.5,1.0,190.5,190.5,185.0,1,0
397.0,6,136.3476563,136.6542969,59.60742188,154.8378906,75.90820313,160.4472656,81.0703125,91.10546875,118.2773438,10.83398438,7.16015625,112.3242188,107.5722656,41.00390625,872.3339844,1.0,177.8,170.0,179.9375,0.0,177.8,190.5,170.0,1,0
398.0,3,39.5,38.75,11.875,125.75,103.625,53.125,22.25,24.125,31.625,2.75,2.25,25.375,31.375,7.5,634.375,0.0,167.64,125.0,96.375,1.0,165.1,167.64,135.0,1,0
399.0,2,37.0,7.0,2.0,59.0,47.0,24.0,19.0,31.0,5.0,1.0,0.0,9.0,7.0,2.0,283.0,1.0,170.18,125.0,133.5,0.0,175.26,177.8,125.0,1,0
400.0,3,24.11328125,32.86328125,14.40234375,30.14453125,16.3515625,64.890625,37.1015625,17.83984375,24.42578125,6.734375,4.33203125,15.63671875,18.6640625,6.33984375,479.0,1.0,172.72,135.0,117.7421875,2.0,172.72,172.72,135.0,1,0
401.0,5,134.906723,138.1540833,63.11405945,160.6883087,57.5135498,155.6279449,78.25610352,116.3804932,122.0269012,10.35458374,7.747833252,110.0802307,110.6383514,47.3687439,912.6565094,5.0,177.8,170.0,116.1875,2.0,170.18,177.8,155.0,1,0
402.0,3,3.0,21.0,13.0,5.0,3.0,38.0,27.0,2.0,16.0,4.0,4.0,1.0,1.0,1.0,300.0,0.0,172.72,135.0,126.0,1.0,167.64,165.1,135.0,1,0
403.0,2,63.0,64.0,28.0,69.0,24.0,103.0,65.0,54.0,50.0,11.0,6.0,59.0,49.0,20.0,571.0,0.0,165.1,125.0,138.625,0.0,167.64,175.26,125.0,1,0
404.0,9,31.95946121,40.20620346,22.11175919,44.66412735,30.3342514,61.92290878,42.73163223,22.25639343,33.13151169,4.143043518,3.883277893,16.4001503,20.39617538,7.076686859,466.4781075,3.0,190.5,264.0,44.2265625,6.0,193.04,195.58,238.0,1,0
405.0,5,101.8125,58.8125,37.08398438,112.625,75.0,112.0,56.5,92.59375,48.125,4.632080078,2.9375,75.34375,49.5,16.0,895.2507935,0.0,185.42,155.0,120.779336,3.0,175.26,177.8,155.0,1,0
406.0,5,70.25,60.25,39.9375,111.28125,83.1875,99.84375,77.75,37.875,45.90625,11.96875,11.0625,37.15625,28.1875,14.8125,1138.4375,1.0,170.18,155.0,148.0,0.0,167.64,180.34,155.0,1,0
407.0,2,131.96875,112.046875,40.9375,148.71875,56.09375,143.515625,70.953125,108.078125,87.171875,11.4375,7.46875,123.40625,97.265625,28.765625,884.0625,0.0,167.64,125.0,18.0,0.0,170.18,167.64,125.0,0,0
408.0,5,31.25,22.0,6.5,43.625,27.625,34.0,18.0,24.875,16.5,2.0,1.375,27.875,18.25,4.75,322.75,2.0,177.8,155.0,181.859375,0.0,175.26,177.8,170.0,1,0
409.0,3,129.5,135.5,52.75,134.75,44.5,139.75,57.0,116.25,103.25,17.0,10.5,122.75,117.25,42.25,725.0,1.0,170.18,135.0,70.75,1.0,167.64,172.72,135.0,1,0
410.0,4,46.875,77.5625,35.6875,75.6875,48.625,108.4375,64.5625,34.1875,55.4375,11.625,8.125,40.6875,56.4375,20.5,900.0,0.0,172.72,155.0,249.8203125,4.0,172.72,177.8,145.0,1,0
411.0,6,4.0,6.0,3.0,5.0,3.0,6.0,3.0,4.0,5.0,1.0,0.0,3.0,6.0,3.0,45.0,0.0,187.96,170.0,126.0,0.0,185.42,185.42,170.0,1,0
412.0,6,26.75,11.75,3.5,27.75,14.5,20.0,11.25,24.0,10.0,0.25,0.0,18.25,9.5,1.75,150.0,2.0,187.96,205.0,57.0,0.0,177.8,187.96,170.0,1,0
413.0,5,116.0,54.0,21.0,129.0,61.0,59.0,25.0,99.0,39.0,13.0,12.0,86.0,42.0,13.0,580.0,1.0,177.8,155.0,76.5,1.0,180.34,185.42,155.0,1,0
414.0,8,103.3144531,93.40039063,31.484375,111.921875,56.89453125,108.1699219,45.05078125,62.14453125,70.79882813,7.6484375,5.193359375,78.62304688,70.1328125,16.11132813,740.6191406,4.0,190.5,230.0,142.7108021,6.0,185.42,190.5,205.0,1,0
415.0,2,88.96875,93.09375,25.5859375,126.0390625,67.2578125,101.8046875,33.71875,65.6171875,79.8359375,8.03125,5.0625,66.0,88.03125,22.9453125,710.5625,1.0,162.56,135.0,91.4691925,2.0,160.02,167.64,125.0,1,0
416.0,1,102.5791016,72.0,36.5,110.25,54.0,117.5,67.5,89.125,39.5625,15.375,7.35546875,77.328125,40.25,15.59375,943.8770294,0.0,162.56,125.0,91.0,0.0,160.02,162.56,115.0,0,0
417.0,3,64.75,92.75,29.25,104.0,66.5,112.5,48.25,51.0,67.75,7.25,4.75,43.0,77.25,20.25,656.5,1.0,167.64,125.0,140.5,0.0,167.64,167.64,135.0,0,0
418.0,6,16.0,28.5,18.5,20.5,11.5,70.0,52.0,13.0,26.5,1.0,1.0,10.0,11.5,6.0,559.0,0.0,180.34,170.0,38.5,0.0,180.34,190.5,170.0,1,0
419.0,2,109.0,102.5,37.5,114.0,44.5,128.0,58.5,97.0,77.5,9.5,6.0,86.0,88.5,26.0,854.0,1.0,162.56,125.0,55.3125,3.0,160.02,170.18,135.0,1,0
420.0,7,98.0,130.0,74.0,117.0,60.0,145.0,85.0,82.0,82.0,29.0,25.0,92.0,107.0,58.0,900.0,0.0,177.8,185.0,107.78125,0.0,177.8,185.42,185.0,1,0
421.0,8,77.75,74.625,39.625,116.875,62.7265625,103.4375,45.25,75.0,62.109375,6.30442524,2.680831909,54.5,58.3828125,22.62646484,823.0571289,0.0,180.34,170.0,114.4626465,5.0,190.5,187.96,205.0,1,0
422.0,4,55.25,97.25,42.09375,67.0,34.15625,114.40625,55.0,41.84375,79.5,10.5625,7.5625,46.5625,67.375,22.96875,491.34375,0.0,170.18,145.0,72.5,1.0,175.26,187.96,155.0,1,0
423.0,6,116.8579102,92.4420166,29.63586426,141.159668,76.14660645,112.5213623,46.5892334,106.2434082,71.52392578,11.14782715,5.485717773,86.64123535,78.8939209,19.84362793,861.5285645,0.0,180.34,170.0,120.25,0.0,177.8,182.88,170.0,1,0
424.0,2,98.0,79.0,15.0,98.0,20.0,90.0,25.0,87.0,64.0,4.0,1.0,93.0,78.0,14.0,694.0,1.0,160.02,125.0,107.5,0.0,165.1,162.56,125.0,1,0
425.0,9,70.578125,61.9375,23.5625,85.078125,43.5,66.0625,26.640625,55.390625,50.78125,6.953125,5.296875,54.609375,50.390625,17.421875,599.953125,2.0,190.5,235.0,24.78515625,2.0,193.04,203.2,265.0,1,0
426.0,6,8.0,5.0,1.0,23.0,19.0,23.0,12.0,8.0,5.0,0.0,0.0,4.0,3.0,0.0,282.0,0.0,177.8,170.0,73.5,0.0,182.88,190.5,170.0,1,0
427.0,3,115.859375,109.296875,45.265625,130.6484375,73.5859375,139.515625,71.59375,75.921875,89.4609375,13.25,9.671875,80.6640625,93.0703125,34.2734375,888.375,0.0,167.64,135.0,93.79101563,2.0,172.72,177.8,135.0,1,0
428.0,6,9.5,2.0,0.5,18.5,15.5,3.5,2.0,8.5,1.5,0.0,0.0,2.5,2.0,0.5,187.0,1.0,177.8,170.0,76.5,0.0,177.8,177.8,155.0,1,0
429.0,5,131.875,93.0,41.125,147.0,67.625,103.375,50.5,82.5,68.25,15.0,12.125,121.625,82.875,35.125,771.375,2.0,175.26,155.0,92.62042236,2.0,172.72,172.72,145.0,1,0
430.0,3,13.5,20.5,13.0,14.0,6.5,40.0,29.0,10.0,12.0,0.5,0.0,12.0,12.5,6.5,309.5,0.0,177.8,125.0,84.0,0.0,167.64,185.42,135.0,1,0
431.0,8,100.125,90.5,25.125,106.875,30.0,104.5,38.375,89.125,75.375,2.375,1.75,98.625,79.25,21.375,798.375,0.0,187.96,205.0,49.21875,2.0,187.96,195.58,185.0,1,0
432.0,3,161.75,146.7148438,55.97607422,261.3320313,104.0,156.03125,67.890625,169.0,128.4882813,10.58789063,9.0,124.0,156.5,47.90625,900.0,0.0,172.72,135.0,184.5,0.0,172.72,167.64,125.0,0,0
433.0,8,8.75,4.25,1.5,8.75,6.25,4.5,1.75,7.75,3.25,0.0,0.0,3.5,3.25,0.75,51.0,3.0,198.12,205.0,73.11987305,2.0,190.5,200.66,205.0,1,0
434.0,6,51.125,77.03125,30.15625,66.65625,30.65625,95.65625,46.96875,47.46875,67.3125,4.15625,3.09375,42.84375,66.25,23.0625,521.46875,2.0,175.26,170.0,38.27099609,4.0,187.96,190.5,170.0,1,0
435.0,6,39.0,16.0,3.0,41.0,21.0,85.0,67.0,34.0,14.0,0.0,0.0,15.0,13.0,1.0,475.0,0.0,175.26,155.0,8.0,0.0,180.34,182.88,170.0,1,0
436.0,4,164.2091064,140.4373779,57.91796875,180.5062256,118.6445313,149.0568848,65.23718262,107.1108398,110.1505127,18.16345215,11.57421875,141.9157715,128.6186523,50.55993652,856.1682129,4.0,172.72,145.0,89.03445625,4.0,167.64,172.72,135.0,1,0
437.0,4,72.5,61.9375,36.5,122.0,86.0,153.0,81.0,48.75,61.7890625,8.0,8.5,60.75,58.3828125,27.375,676.5604691,0.0,170.18,145.0,96.00262451,1.0,170.18,177.8,145.0,1,0
438.0,9,96.0,70.0,34.0,101.0,60.0,74.0,36.0,70.0,62.0,6.0,4.0,51.0,55.0,23.0,499.0,1.0,193.04,242.0,42.30859375,2.0,210.82,213.36,265.0,1,0
439.0,5,96.0,127.1835938,43.5,117.0,70.0,102.0,77.75,72.5,82.5,6.30442524,6.75,86.0,96.0,34.10058594,654.65625,0.0,180.34,155.0,115.375,0.0,177.8,185.42,155.0,1,0
440.0,7,46.875,51.0,26.27600098,40.09375,28.97387695,63.21875,41.83398438,34.1875,33.25,6.875,4.625,13.0,46.0,15.0,401.0,0.0,190.5,185.0,156.4160156,0.0,185.42,190.5,185.0,1,0
441.0,7,66.21289063,26.99902344,10.59765625,74.92382813,40.84179688,27.671875,11.25878906,55.36328125,16.42578125,2.908203125,1.325195313,36.703125,25.359375,9.467773438,375.4707031,4.0,187.96,185.0,99.09472656,4.0,187.96,198.12,185.0,1,0
442.0,5,78.0,121.0,67.0,79.0,16.0,182.0,115.0,55.0,102.0,7.0,5.0,76.0,65.0,27.0,564.0,0.0,177.8,155.0,46.6875,1.0,182.88,180.34,170.0,1,0
443.0,8,57.5,103.25,50.5,69.0,26.75,117.25,64.0,44.75,78.0,12.5,10.25,51.0,76.0,32.5,713.0,0.0,180.34,205.0,56.16015625,0.0,185.42,190.5,205.0,1,0
444.0,6,137.3652344,99.8046875,37.08398438,140.5976563,56.68359375,101.1816406,38.40039063,122.6464844,78.68359375,13.21875,7.8203125,128.4453125,98.91210938,36.83984375,660.59375,4.0,182.88,170.0,61.21466827,5.0,190.5,203.2,170.0,1,0
445.0,5,58.0,80.0,35.0,84.0,43.0,102.0,57.0,49.0,72.0,8.0,6.0,54.0,63.0,25.0,900.0,0.0,177.8,145.0,47.5,1.0,182.88,187.96,155.0,1,0
446.0,3,82.8125,65.75,29.625,86.75,31.0,76.75,38.21875,74.109375,51.5,13.53125,11.0,57.25,47.0,13.0,704.0,0.0,175.26,135.0,116.8125,0.0,165.1,180.34,135.0,0,0
447.0,6,36.0,35.0,16.5,49.5,26.5,59.0,32.5,30.5,28.0,6.5,4.5,22.5,15.5,6.0,401.0,0.0,177.8,170.0,121.6542969,0.0,187.96,187.96,170.0,1,0
448.0,9,45.6875,42.90625,18.71875,90.125,61.6875,52.6875,27.90625,37.6875,31.375,4.09375,4.03125,25.53125,34.1875,11.9375,436.0,1.0,175.26,247.0,185.609375,5.0,203.2,203.2,265.0,1,0
449.0,5,102.65625,82.15625,27.59375,116.09375,57.6875,106.78125,47.59375,81.34375,52.59375,15.40625,7.46875,75.34375,66.0625,17.25,707.25,2.0,182.88,155.0,167.515625,1.0,187.96,185.42,170.0,1,0
450.0,3,79.6875,87.125,33.90625,112.65625,76.140625,112.828125,55.296875,57.640625,63.78125,14.828125,8.265625,47.765625,70.1875,22.484375,843.46875,0.0,170.18,135.0,103.9921875,0.0,167.64,167.64,135.0,0,0
451.0,6,63.0,38.296875,12.5,78.5,40.84179688,61.75,35.0,53.0625,38.0,5.5,4.33203125,39.625,28.5,9.0,404.0,0.0,177.8,170.0,110.5,1.0,177.8,185.42,170.0,1,0
452.0,3,161.75,146.7148438,53.0,261.3320313,104.0,163.0,74.22375488,108.375,104.375,7.5,8.0,164.25,117.25,44.75,1382.26709,0.0,167.64,125.0,134.0,0.0,162.56,167.64,135.0,1,0
453.0,7,71.98912573,59.94407725,26.5576117,74.51534319,40.56523323,70.63789964,35.48561239,37.55264282,44.68561792,9.758522987,8.038702011,62.14779496,47.51205778,16.87990189,943.8770294,6.0,185.42,185.0,95.85293168,11.0,182.88,187.96,185.0,1,0
454.0,6,112.625,107.125,46.0,115.125,52.125,117.875,56.25,84.125,89.125,10.125,7.375,104.5,99.5,42.375,750.0,2.0,182.88,170.0,107.5,0.0,182.88,182.88,170.0,1,0
455.0,3,174.25,132.25,53.375,181.375,87.375,155.5,72.125,145.0,103.625,18.25,11.375,164.25,117.375,44.25,841.375,0.0,170.18,135.0,174.484375,0.0,162.56,170.18,135.0,0,0
456.0,6,98.3828125,65.3671875,24.2734375,104.3984375,48.6484375,67.75,26.3828125,84.96875,45.546875,12.0703125,5.5,79.0625,60.6875,21.0859375,504.3125,1.0,180.34,170.0,146.421875,1.0,180.34,193.04,170.0,1,0
457.0,6,86.453125,105.0664063,41.23242188,92.03320313,53.74023438,107.6210938,43.78710938,66.55664063,81.37695313,13.72851563,7.35546875,62.24023438,95.75976563,35.29492188,728.1210938,4.0,177.8,170.0,121.6542969,6.0,180.34,190.5,170.0,1,0
458.0,6,94.75,58.0625,38.25,154.5,98.0,69.4375,41.0,80.125,48.11328125,6.7734375,7.03125,46.25,49.0,21.0,645.5,0.0,180.34,170.0,12.0,0.0,182.88,180.34,170.0,1,0
459.0,5,86.125,121.875,47.0,91.625,39.0,128.375,53.0,50.75,81.0,24.5,13.25,82.125,111.875,40.625,692.875,1.0,172.72,155.0,157.4301758,1.0,175.26,177.8,155.0,1,0
460.0,6,72.75,61.75,38.25,105.75,61.5,108.25,79.25,50.5,49.0,10.25,9.75,40.0,32.25,12.5,900.0,0.0,177.8,155.0,69.2331543,0.0,180.34,182.88,170.0,1,0
461.0,5,167.1875,101.375,39.625,184.1875,61.75,124.125,61.375,135.75,84.5,9.25,7.4375,152.125,91.625,32.875,850.375,0.0,175.26,155.0,167.75,0.0,185.42,185.42,155.0,1,0
462.0,6,108.5,90.5,50.0,154.5,82.0,106.5,64.5,87.0,73.0,11.5,7.0,74.5,73.0,38.0,612.0,0.0,182.88,170.0,63.0,0.0,180.34,190.5,170.0,1,0
463.0,1,94.0,97.0,54.75,106.5,72.0,144.5,98.75,67.25,71.0,18.0,14.0,66.0,65.25,29.5,624.0,0.0,162.56,115.0,158.0,0.0,160.02,160.02,115.0,0,0
464.0,2,100.625,112.65625,55.5,142.0,63.171875,156.03125,55.1784668,124.0,92.0625,12.75,9.0,147.75,111.875,42.03515625,876.75,0.0,175.26,135.0,92.0,0.0,165.1,165.1,125.0,1,0
465.0,7,91.91992188,121.3984375,54.26660156,127.2753906,78.77246094,146.2011719,77.68261719,68.80761719,89.39648438,19.45605469,14.49414063,61.31542969,91.29589844,34.10058594,891.5410156,0.0,190.5,185.0,114.0,0.0,187.96,190.5,185.0,1,0
466.0,5,67.125,58.125,17.625,70.375,24.875,66.875,25.875,57.375,52.125,4.5,3.375,60.75,50.75,12.375,404.875,1.0,175.26,155.0,152.5,0.0,172.72,177.8,155.0,1,0
467.0,6,51.125,38.0,14.38123703,120.0,85.5078125,47.0,29.66796875,43.75,31.0,2.0,2.66796875,36.1484375,31.375,15.8125,554.0,0.0,177.8,170.0,117.7089844,2.0,185.42,187.96,170.0,1,0
468.0,4,135.25,124.125,39.125,212.375,107.875,138.125,50.875,108.375,104.375,11.625,7.75,113.125,119.0,36.0,900.0,0.0,170.18,145.0,152.5,0.0,177.8,177.8,145.0,1,0
469.0,5,67.21875,75.8125,31.5625,67.875,40.75,76.625,32.21875,48.4375,62.40625,9.90625,7.0625,58.0,72.78125,29.0625,280.28125,4.0,180.34,155.0,159.3052673,3.0,180.34,193.04,155.0,1,0
470.0,5,111.0,115.0,38.0,129.0,66.0,117.0,39.0,78.0,85.0,26.0,19.0,87.0,102.0,29.0,900.0,0.0,172.72,155.0,70.0,0.0,187.96,190.5,170.0,1,0
471.0,5,47.0,64.359375,28.7578125,99.1796875,64.25,175.0234375,131.9140625,43.1875,51.5390625,8.1640625,7.3046875,30.8828125,30.5859375,8.3359375,1080.421875,2.0,167.64,155.0,69.0,1.0,167.64,172.72,135.0,1,0
472.0,8,78.703125,70.921875,16.640625,106.4375,54.21875,81.84375,26.765625,66.4375,61.640625,4.859375,3.328125,67.34375,67.203125,13.84375,791.4375,1.0,182.88,205.0,32.0,1.0,193.04,213.36,205.0,1,0
473.0,1,62.5,13.5,7.0,120.0,91.0,55.5,36.5,47.5,11.0,2.0,1.0,16.0,9.0,4.0,561.5,0.0,165.1,115.0,165.25,0.0,165.1,167.64,125.0,0,0
474.0,1,123.0,143.875,63.875,142.5,71.875,167.125,82.625,78.625,118.875,21.125,15.0,109.125,106.5,38.625,673.125,0.0,154.94,115.0,155.5,0.0,162.56,160.02,115.0,0,0
475.0,6,25.0,22.75,11.25,60.5,52.5,58.75,46.75,19.75,19.25,2.25,2.25,8.0,10.75,2.75,573.25,1.0,180.34,170.0,148.0,0.0,177.8,187.96,170.0,1,0
476.0,3,162.0,155.5,57.5,177.5,60.0,179.0,77.0,147.0,137.0,16.5,11.0,143.0,139.0,50.0,900.0,0.0,167.64,135.0,123.0,0.0,180.34,185.42,135.0,0,0
477.0,2,29.0,9.0,1.0,32.0,10.0,9.0,1.0,28.0,8.0,0.0,0.0,11.0,9.0,1.0,133.0,0.0,167.64,125.0,69.0,1.0,165.1,167.64,125.0,1,0
478.0,9,32.875,25.25,13.125,39.5,20.0,27.875,15.5,26.875,13.125,3.75,2.25,18.5,17.25,6.375,294.75,2.0,193.04,231.0,98.5625,3.0,182.88,185.42,263.0,1,0
479.0,5,119.5,85.0,33.25,138.5,66.0,98.0,44.25,100.25,72.75,8.75,6.5,77.25,50.0,18.25,691.5,1.0,187.96,170.0,53.75,1.0,175.26,180.34,155.0,1,0
480.0,2,93.0,73.0,24.0,131.0,87.0,100.0,42.0,37.0,60.0,7.0,3.0,40.0,57.0,19.0,900.0,0.0,167.64,125.0,140.71875,1.0,172.72,170.18,135.0,0,0
481.0,4,70.0,99.25,47.5,127.0,71.5,135.0,77.75,66.5,83.75,6.75,3.25,52.25,59.25,24.25,900.0,0.0,167.64,145.0,4.5,1.0,177.8,180.34,145.0,1,0
482.0,7,123.5,84.0,37.5,184.0,98.5,112.5,62.0,105.5,61.5,12.5,11.5,99.0,66.5,21.5,900.0,0.0,185.42,185.0,106.5,1.0,193.04,193.04,205.0,1,0
483.0,8,89.56640625,70.44824219,24.99414063,126.4492188,77.37988281,80.47949219,34.43164063,78.03222656,59.73144531,7.9609375,4.17578125,59.97167969,57.20410156,15.9921875,728.2236328,2.0,190.5,205.0,95.3572998,4.0,187.96,193.04,205.0,1,0
484.0,7,41.0,41.5,23.0,42.0,18.0,73.0,48.0,29.0,30.5,9.0,6.5,35.0,26.0,13.0,342.5,1.0,193.04,185.0,62.4296875,4.0,187.96,190.5,205.0,1,0
485.0,9,151.0,108.0,32.0,151.0,93.0,108.0,32.0,86.0,83.0,16.0,6.0,151.0,108.0,32.0,900.0,0.0,187.96,255.0,87.5,0.0,193.04,205.74,245.0,1,0
