id,B_Height_cms,B_Weight_lbs,B_avg_opp_CTRL_time(seconds),gender,B_avg_opp_GROUND_landed,B_avg_CLINCH_att,B_avg_REV,B_avg_SIG_STR_pct,R_Reach_cms,B_avg_opp_DISTANCE_landed,B_age,B_avg_LEG_landed,R_avg_opp_GROUND_att,weight_class,R_avg_SIG_STR_pct,R_avg_opp_TD_att,B_win_by_Submission,R_avg_opp_CTRL_time(seconds),B_avg_GROUND_att,R_avg_opp_SIG_STR_pct,B_Reach_cms
449.0,182.88,155.0,234.125,1,2.90625,25.3125,0.3125,0.441875,185.42,17.25,29.0,3.1875,4.203125,5,0.518984375,5.40625,0.0,89.671875,2.0,0.369921875,0
450.0,170.18,135.0,270.359375,0,0.015625,26.84375,0.0,0.59765625,167.64,22.484375,28.0,5.203125,5.7265625,3,0.3075,0.8984375,2.0,64.9765625,5.078125,0.51640625,0
451.0,177.8,170.0,98.0,1,2.5,5.0,0.0,0.56,185.42,9.0,25.0,6.25,0.5,6,0.43,4.0,0.0,14.0,19.0,0.305,0
452.0,167.64,125.0,23.0,1,10.5,5.0,0.0,0.43,167.64,44.75,32.0,1.0,3.0,3,0.24,15.0,0.0,226.0,11.0,0.37,0
453.0,185.42,185.0,132.1739423,1,3.331971169,3.89073348,1.19e-06,0.472029827,187.96,16.87990189,39.0,12.78262687,11.82411289,7,0.444385586,1.729950309,1.0,67.47544479,5.950597286,0.537037464,0
454.0,182.88,170.0,181.875,1,1.125,5.75,0.5,0.50625,182.88,42.375,29.0,8.5,2.0,6,0.625,1.0,0.0,53.5,2.375,0.45,0
455.0,170.18,135.0,149.625,0,1.25,9.875,0.0,0.46625,170.18,44.25,29.0,12.25,1.015625,3,0.46671875,3.15625,0.0,122.875,0.125,0.386875,0
456.0,180.34,170.0,75.0390625,1,1.109375,4.390625,0.5,0.420703125,193.04,21.0859375,29.0,3.3828125,1.046875,6,0.54421875,1.421875,1.0,142.78125,14.9296875,0.4675,0
457.0,177.8,170.0,60.5703125,1,0.6328125,13.98046875,0.0,0.555898438,190.5,35.29492188,27.0,9.58203125,4.322265625,6,0.664560547,1.545898438,0.0,64.39941406,10.23242188,0.397509766,0
458.0,180.34,170.0,306.0,1,16.65625,4.867919922,0.5,0.48,180.34,21.0,26.0,1.0,0.0,6,0.28,1.0,0.0,6.0,17.625,0.41,0
459.0,172.72,155.0,44.125,1,5.0,3.625,0.0,0.30125,177.8,40.625,27.0,9.625,0.239746094,5,0.304143066,4.238037109,0.0,56.10693359,0.375,0.411428223,0
460.0,177.8,155.0,436.75,1,12.5,22.0,0.0,0.47,182.88,12.5,29.0,4.0,3.375244141,6,0.450412598,1.921142578,0.0,165.2189941,10.75,0.550449219,0
461.0,175.26,155.0,230.375,1,2.125,7.9375,0.0,0.250625,185.42,32.875,24.0,12.8125,18.5,5,0.4525,6.75,0.0,528.5,7.125,0.53,0
462.0,182.88,170.0,147.5,1,1.5,21.5,0.0,0.35,190.5,38.0,34.0,8.0,5.0,6,0.61,7.0,0.0,82.0,12.5,0.47,0
463.0,162.56,115.0,230.0,0,0.25,20.25,0.0,0.645,160.02,29.5,33.0,5.75,2.0,1,0.5225,1.5,1.0,219.75,7.75,0.33375,0
464.0,175.26,135.0,422.75,1,6.5,9.5,0.0,0.35875,165.1,42.03515625,22.0,2.25,5.0,2,0.23,10.0,0.0,72.0,7.75,0.46,0
465.0,190.5,185.0,127.6748047,1,2.93359375,15.99707031,0.5078125,0.530058594,190.5,34.10058594,38.0,3.731445313,0.0,7,0.31,2.0,0.0,43.0,14.60742188,0.31,0
466.0,175.26,155.0,88.625,1,3.125,1.875,0.0,0.46625,177.8,12.375,28.0,7.0,17.0,5,0.345,2.0,0.0,156.5,4.5,0.395,0
467.0,177.8,170.0,122.0,1,5.5,13.375,0.0,0.48,187.96,15.8125,29.0,5.75,15.125,6,0.568769531,1.119140625,0.0,54.2265625,1.125,0.366855469,0
468.0,170.18,145.0,3.375,1,0.75,8.5,0.0,0.4025,177.8,36.0,28.0,11.75,7.513153076,4,0.52,10.0,0.0,200.875,13.625,0.46,0
469.0,180.34,155.0,2.0625,1,0.125,7.5,0.0,0.593125,193.04,29.0625,31.0,13.40625,5.640625,5,0.532733154,1.741149902,0.0,65.26275635,1.71875,0.399611511,0
470.0,172.72,155.0,1.0,1,0.0,11.0,0.0,0.45,190.5,29.0,30.0,13.0,0.0,5,0.48,11.0,0.0,9.0,13.0,0.41,0
471.0,167.64,155.0,748.5,1,18.953125,6.296875,1.03125,0.312734375,172.72,8.3359375,33.0,1.5234375,2.875,5,0.4425,6.375,2.0,201.375,9.8203125,0.275,0
472.0,182.88,205.0,40.375,1,0.9375,4.09375,0.25,0.366875,213.36,13.84375,39.0,8.859375,1.5625,8,0.550625,0.9375,0.0,15.25,7.265625,0.4575,0
473.0,165.1,115.0,16.0,0,2.0,2.0,0.0,0.75,167.64,4.0,27.0,6.0,7.75,1,0.415,7.5,1.0,163.25,44.5,0.3675,0
474.0,154.94,115.0,168.375,0,18.375,12.0,0.0,0.4425,160.02,38.625,27.0,17.125,1.5,1,0.3,1.0,0.0,63.5,1.875,0.325,0
475.0,180.34,170.0,89.5,1,4.25,6.0,0.0,0.6925,187.96,2.75,30.0,3.0,12.328125,6,0.32,3.5,0.0,293.6875,11.0,0.5025,0
476.0,167.64,135.0,78.0,0,0.0,8.5,1.0,0.35,185.42,50.0,28.0,4.0,1.0,3,0.4875,0.0,0.0,140.75,10.5,0.4825,0
477.0,167.64,125.0,0.0,1,0.0,4.0,0.0,0.31,167.64,1.0,27.0,0.0,1.5,2,0.52,1.5,0.0,132.5,14.0,0.42,0
478.0,193.04,231.0,30.5,1,3.375,5.375,0.0,0.7025,185.42,6.375,34.0,4.125,2.75,9,0.4125,2.75,0.0,126.5,9.0,0.523125,0
479.0,187.96,170.0,223.25,1,13.5,12.0,0.5,0.4325,180.34,18.25,29.0,2.25,1.125,5,0.5159375,1.046875,0.0,19.09375,30.25,0.30578125,0
480.0,167.64,125.0,103.0,0,1.0,28.0,0.0,0.6,170.18,19.0,30.0,15.0,1.21875,2,0.3696875,0.96875,0.0,46.75,25.0,0.4496875,0
481.0,167.64,145.0,459.25,1,20.25,11.25,0.75,0.3075,180.34,24.25,35.0,2.0,1.5,4,0.0,0.0,0.0,1.5,6.5,0.475,0
482.0,185.42,185.0,21.5,1,3.5,12.0,0.0,0.54,193.04,21.5,29.0,4.0,17.125,7,0.4975,1.875,0.0,289.25,12.5,0.44375,0
483.0,190.5,205.0,16.35546875,1,0.97265625,15.734375,0.0,0.52265625,193.04,15.9921875,28.0,3.127929688,4.423828125,8,0.486010742,0.951293945,0.0,53.88305664,13.86035156,0.461185303,0
484.0,193.04,185.0,146.5,1,2.5,4.5,0.0,0.445,190.5,13.0,26.0,6.0,0.125,7,0.516015625,2.6171875,0.0,115.828125,1.5,0.529296875,0
485.0,187.96,255.0,0.0,1,0.0,0.0,0.0,0.61,205.74,32.0,28.0,35.0,0.0,9,0.615,1.0,0.0,1.5,0.0,0.215,0
486.0,190.5,185.0,73.25,1,4.25,2.09375,0.03125,0.6365625,185.42,6.703125,29.0,1.4375,6.981933594,7,0.34682373,10.67626953,0.0,290.829834,4.453125,0.46355957,0
487.0,167.64,135.0,289.21875,0,1.125,7.96875,0.25,0.514609375,172.72,15.8359375,41.0,1.8984375,12.75,3,0.485625,2.3125,2.0,408.375,23.9140625,0.498125,0
488.0,180.34,170.0,23.0,1,17.5,12.75,0.0,0.4475,187.96,43.76464844,28.0,1.4375,4.53125,7,0.36,2.433481216,0.0,42.0,5.75,0.435,0
489.0,182.88,205.0,0.0,1,0.0,2.0,0.0,0.605,177.8,26.5,24.0,3.5,0.0,8,0.455,0.0,0.0,19.25,4.5,0.595,0
490.0,185.42,185.0,422.75,1,13.5,30.75,0.0,0.5075,182.88,31.0,31.0,9.75,5.375,7,0.5103125,3.03125,0.0,64.84375,1.75,0.60765625,0
491.0,182.88,155.0,0.0,1,0.0,0.0,0.0,0.66,182.88,10.0,25.0,0.0,3.75,4,0.4325,1.75,0.0,53.75,6.0,0.4625,0
492.0,182.88,185.0,42.45874023,1,1.263290405,2.786483765,0.007858276,0.543699799,187.96,3.910751343,35.0,1.921661377,3.154296875,7,0.3853125,5.8359375,3.0,147.7753906,9.031829834,0.49640625,0
493.0,193.04,238.0,15.42399216,1,2.328613281,3.016138077,0.0,0.574966602,203.2,10.83419228,35.0,3.373420715,0.9140625,9,0.543886719,0.013671875,0.0,1.673828125,5.661169052,0.401054688,0
494.0,190.5,170.0,250.5,1,4.5,18.0,0.0,0.48,185.42,17.0,26.0,3.5,1.0,6,0.42,3.0,0.0,208.0,1.5,0.28,0
495.0,172.72,135.0,193.0,1,4.75,14.40332031,0.625,0.31,180.34,22.0,24.0,19.1875,9.0,3,0.5,9.0,0.0,512.0,8.0,0.65,0
496.0,167.64,115.0,135.7421875,0,4.37109375,23.671875,0.0,0.335351563,165.1,29.203125,30.0,32.17578125,2.1875,1,0.49046875,0.484375,0.0,38.265625,0.33203125,0.315625,0
497.0,185.42,155.0,551.0,1,19.0,5.0,0.0,0.42,182.88,31.0,27.0,9.0,20.0,5,0.29,6.0,0.0,327.0,2.0,0.56,0
498.0,170.18,155.0,36.5,1,4.75,3.25,0.0,0.35875,177.8,30.5,25.0,6.5,2.1875,5,0.42875,4.875,1.0,164.5625,22.125,0.528125,0
499.0,180.34,145.0,41.75,1,0.5,3.75,0.0,0.31,172.72,24.5,21.0,2.25,49.78125,4,0.1409375,4.203125,0.0,376.25,9.75,0.48984375,0
500.0,187.96,170.0,0.0,1,0.0,0.0,0.0,0.56,180.34,1.5,24.0,0.0,6.125,6,0.60375,5.5,2.0,297.875,16.5,0.47375,0
501.0,167.64,170.0,91.0,1,1.875,7.5,0.25,0.2575,162.56,7.5,28.0,1.625,20.75,5,0.425,2.0,1.0,364.25,3.0,0.6025,0
502.0,187.96,205.0,10.84249878,1,1.525032043,0.703933716,0.001960754,0.405169983,193.04,8.057983398,37.0,1.756767273,2.34375,8,0.5478125,1.25,0.0,40.21875,14.02957916,0.5878125,0
503.0,175.26,155.0,132.1739423,1,3.40625,7.8125,0.0,0.28,182.88,15.75390625,30.0,4.5859375,6.0,5,0.56375,0.875,0.0,30.8125,2.375,0.375625,0
504.0,185.42,145.0,251.5150146,1,4.004760742,6.070800781,0.001464844,0.262390137,175.26,33.34204102,29.0,2.906982422,0.0,4,0.47,1.0,6.0,10.5,1.536010742,0.37,0
505.0,170.18,145.0,82.609375,1,0.125,2.234375,0.0,0.64390625,175.26,21.3359375,33.0,1.15625,0.7734375,4,0.34671875,1.203125,2.0,16.2578125,26.09375,0.511015625,0
506.0,182.88,185.0,33.54370117,1,2.790893555,5.507629395,0.0,0.552025757,190.5,11.46624756,37.0,2.322143555,0.625,7,0.4325,5.46875,4.0,127.21875,9.510986328,0.416875,0
507.0,172.72,125.0,178.0625,0,2.65625,7.59375,0.3125,0.3603125,162.56,20.4375,25.0,6.21875,8.25,2,0.4975,1.75,0.0,176.0,7.71875,0.39125,0
508.0,190.5,155.0,139.75,1,9.875,3.40625,0.09375,0.360625,177.8,21.84375,29.0,1.78125,1.19140625,5,0.34171875,4.38671875,2.0,147.3242188,0.0625,0.378398438,0
509.0,182.88,170.0,190.9298096,1,0.33605957,0.818847656,0.2109375,0.287484131,203.2,18.1730957,30.0,12.84350586,1.619421959,6,0.451770821,1.882740021,3.0,154.5617018,2.896484375,0.342394228,0
510.0,193.04,240.0,37.75,1,0.25,18.5,0.0,0.595,198.12,7.0,35.0,1.75,1.90625,9,0.436875,0.6875,0.0,20.28125,0.0,0.44171875,0
511.0,182.88,170.0,186.5,1,0.484375,15.99707031,0.0,0.45078125,193.04,52.5,24.0,0.814453125,2.09375,6,0.5784375,1.84375,0.0,79.5625,11.0,0.515,0
512.0,180.34,170.0,129.25,1,0.0,4.25,0.0,0.4,190.5,44.75,33.0,6.5,7.5,6,0.5,2.5,0.0,238.5,1.5,0.215,0
513.0,182.88,170.0,172.75,1,0.46875,10.6328125,0.0,0.526953125,190.5,18.015625,29.0,4.5859375,0.2890625,6,0.548242188,1.18359375,1.0,34.59765625,9.265625,0.460039063,0
514.0,185.42,170.0,207.0,1,3.0,7.390625,0.0,0.48,185.42,16.65234375,26.0,2.169921875,8.0,6,0.37,3.75,0.0,151.0,5.5625,0.4,0
515.0,190.5,230.0,94.125,1,3.5,12.875,0.0,0.47375,190.5,11.5,28.0,2.875,2.0,8,0.575,1.0,0.0,116.0,5.0,0.56,0
516.0,162.56,135.0,26.0,1,0.5,25.0,0.0,0.47,170.18,29.25,28.0,2.5,10.15625,2,0.37625,5.59375,0.0,211.65625,9.0,0.3728125,0
517.0,172.72,155.0,258.5,1,25.42504883,4.7265625,0.25,0.48,185.42,13.1015625,34.0,5.125,0.529083252,5,0.366054688,1.568908691,0.0,18.44949341,2.4453125,0.234004822,0
518.0,177.8,155.0,16.81313272,1,0.954903483,1.592076421,2.98e-08,0.455049851,185.42,5.578819439,34.0,1.339019805,7.0,5,0.4875,7.0,4.0,133.75,1.046635717,0.3975,0
519.0,175.26,135.0,309.0,1,2.0,44.0,0.0,0.5,172.72,90.0,33.0,16.0,3.0,3,0.41,5.0,0.0,62.0,0.0,0.49,0
520.0,177.8,155.0,45.9654541,1,0.532409668,10.03607178,0.0,0.54652771,185.42,14.34906006,30.0,5.793579102,3.8125,5,0.46125,3.125,4.0,28.4375,20.16723633,0.4875,0
521.0,162.56,125.0,207.0,0,2.0,28.0,0.580200195,0.377148438,170.18,19.0,29.0,3.731445313,1.328125,2,0.39453125,1.97265625,0.0,161.2304688,39.0,0.301875,0
522.0,162.56,125.0,119.0,0,4.5,1.0,0.0,0.49,167.64,49.0,33.0,10.5,4.48046875,2,0.275029297,1.362304688,0.0,159.2451172,2.5,0.542597656,0
523.0,175.26,170.0,52.25,1,0.0,8.0,0.25,0.395,185.42,1.25,32.0,0.5,4.204589844,6,0.35722168,0.7265625,0.0,61.61914063,21.75,0.426914063,0
524.0,160.02,125.0,222.4055176,1,0.5,2.5,0.5,0.43,177.8,22.25,29.0,0.5,1.0,3,0.31,9.0,0.0,485.0,27.28271484,0.4,0
525.0,177.8,155.0,37.0,1,6.5,19.25,0.0,0.385,172.72,13.25,34.0,15.25,13.75,5,0.41,2.25,0.0,299.5,19.25,0.535,0
526.0,170.18,155.0,52.453125,1,8.9609375,12.4765625,0.0,0.377148438,187.96,36.484375,28.0,12.859375,10.39111328,5,0.398500977,3.239257813,1.0,168.6928711,21.50390625,0.464604492,0
527.0,185.42,205.0,72.5,1,2.0,17.0,0.0,0.565,190.5,17.25,30.0,2.6953125,5.0625,8,0.5021875,0.09375,0.0,30.65625,18.59375,0.358125,0
528.0,185.42,185.0,84.58056641,1,0.96875,10.79541016,0.041015625,0.524448242,187.96,6.640136719,34.0,14.62133789,13.0625,8,0.535625,8.5625,1.0,155.5,5.313964844,0.576875,0
529.0,175.26,135.0,68.5,1,2.0,14.5,0.0,0.41,167.64,45.5,26.0,6.0,0.0,3,0.47,6.0,0.0,511.0,0.0,0.19,0
530.0,185.42,185.0,100.6015625,1,8.7890625,1.9140625,0.0,0.5346875,187.96,5.8828125,30.0,2.921875,3.109375,7,0.564296875,1.1171875,4.0,46.875,11.9453125,0.25890625,0
531.0,167.64,135.0,91.421875,1,0.234375,6.65625,0.015625,0.4265625,177.8,11.953125,28.0,3.59375,7.513153076,5,0.549823303,18.35906982,1.0,388.3683777,22.375,0.252758179,0
532.0,193.04,205.0,246.5,1,4.078125,15.75,0.001739502,0.7025,187.96,6.703125,28.0,2.6953125,12.0,8,0.36,6.0,0.0,99.0,0.0,0.53015625,0
533.0,187.96,170.0,40.0,1,2.5,3.0,0.5,0.425,180.34,43.0,27.0,10.5,6.125,5,0.40234375,2.96875,1.0,106.140625,2.5,0.34046875,0
534.0,180.34,185.0,246.5,1,2.5,4.0,0.0,0.3025,200.66,19.81054688,28.0,2.25,1.5,7,0.5640625,6.125,0.0,114.125,17.125,0.4453125,0
535.0,180.34,145.0,24.67724609,1,8.032714844,0.317016602,0.0,0.454243164,182.88,42.15185547,30.0,8.287841797,9.984375,5,0.468828125,11.3125,0.0,500.390625,2.752319336,0.460390625,0
536.0,185.42,205.0,339.03125,1,11.109375,25.203125,0.015625,0.56875,203.2,17.3125,34.0,0.765625,0.375,9,0.433125,3.3125,0.0,9.5,2.484375,0.338125,0
537.0,182.88,185.0,159.0,1,0.0,16.0,0.0,0.48,185.42,12.0,25.0,2.0,4.0,7,0.39,1.4375,0.0,58.625,0.0,0.4225,0
538.0,177.8,135.0,301.0,1,10.0,3.5,0.0,0.3475,185.42,36.25,28.0,12.25,0.25,4,0.5125,2.75,0.0,58.25,0.75,0.3625,0
539.0,180.34,185.0,104.0825195,1,7.268249512,2.618469238,0.00793457,0.583355103,187.96,5.656005859,45.0,1.427307129,30.37161255,7,0.560338764,1.358409882,0.0,57.2142334,5.157775879,0.54519886,0
540.0,177.8,205.0,12.43554688,1,0.278320313,9.625976563,0.0,0.483769531,190.5,24.91308594,36.0,6.0,1.125,8,0.438125,2.25,2.0,37.28125,6.1484375,0.4359375,0
541.0,177.8,170.0,25.0,1,0.0,6.0,0.0,0.4,182.88,29.0,29.0,1.0,2.73046875,6,0.405859375,0.625,0.0,17.18359375,19.0,0.413359375,0
542.0,182.88,170.0,106.25,1,2.25,6.8125,0.25,0.44625,187.96,17.9375,35.0,4.8125,2.767578125,6,0.509257813,0.576171875,2.0,42.44921875,17.9375,0.324199219,0
543.0,165.1,115.0,186.6875,0,3.5,8.9375,0.0625,0.441875,160.02,39.125,33.0,23.5,33.3671875,1,0.4025,3.921875,1.0,241.5390625,7.1875,0.42625,0
544.0,190.5,185.0,0.0,1,0.0,1.0,0.0,0.7,190.5,2.0,29.0,4.0,2.0,8,0.67,1.0,1.0,53.0,2.0,0.36,0
545.0,175.26,155.0,115.875,1,10.953125,3.4140625,0.125,0.278359375,172.72,3.8984375,36.0,0.4765625,0.0,5,0.545,2.5,1.0,10.5,5.4609375,0.14,0
546.0,175.26,155.0,38.1875,1,2.25,9.0,0.03125,0.471875,185.42,17.84375,33.0,7.90625,1.875,5,0.44,0.0,0.0,72.125,13.21875,0.55,0
547.0,182.88,185.0,255.0,1,2.0,24.0,0.0,0.41,180.34,42.0,22.0,4.0,5.0,6,0.83,0.0,0.0,34.0,11.0,0.6,0
548.0,172.72,145.0,87.3125,1,1.3125,4.8125,0.0,0.38,172.72,7.0,30.0,1.625,10.5625,4,0.261875,1.40625,0.0,173.5,7.6875,0.4496875,0
549.0,185.42,155.0,129.75,1,0.25,12.375,0.25,0.465,177.8,27.75,32.0,18.0,0.828125,5,0.384335938,1.8984375,0.0,47.22265625,1.0,0.231914063,0
550.0,175.26,155.0,51.5,1,4.125,4.5,0.625,0.39875,182.88,36.125,30.0,9.125,4.0,5,0.415,5.5,0.0,115.75,2.0,0.4525,0
551.0,170.18,135.0,67.25,1,0.0,4.25,0.0,0.52,165.1,18.25,25.0,5.75,5.75,4,0.3225,3.0,0.0,139.25,5.25,0.4125,0
552.0,167.64,135.0,178.0625,1,0.553710938,12.0,1.0,0.31,180.34,27.859375,30.0,0.0,1.0,4,0.5425,0.921875,0.0,82.5,9.53125,0.29609375,0
553.0,185.42,155.0,13.5,1,0.015625,3.3125,0.0,0.45453125,182.88,43.453125,29.0,11.875,5.5,5,0.4025,4.0,2.0,206.5,1.046875,0.1625,0
554.0,170.18,135.0,160.5,1,5.62109375,10.5,0.0,0.34,175.26,18.015625,25.0,6.0,3.46875,3,0.41125,5.03125,0.0,205.390625,5.25,0.52359375,0
555.0,177.8,145.0,23.375,1,2.125,5.0,0.0,0.56625,170.18,0.875,30.0,0.375,15.5,5,0.3671875,2.375,2.0,200.875,7.25,0.431875,0
556.0,193.04,264.0,113.6640625,1,10.484375,8.59375,0.0,0.484296875,182.88,10.578125,36.0,2.7578125,38.34570313,9,0.343339844,5.84765625,0.0,513.8886719,2.515625,0.551875,0
557.0,187.96,242.0,2.604049683,1,0.104888916,0.980575562,0.0,0.685727844,203.2,3.087432861,34.0,0.805038452,0.75,9,0.53625,0.625,4.0,14.0,3.640258789,0.32625,0
558.0,175.26,170.0,202.0,1,1.0,7.182693005,0.0625,0.48,182.88,13.09375,31.0,13.40625,11.82421875,6,0.417226563,8.30078125,0.0,139.2695313,0.21875,0.293710938,0
559.0,167.64,185.0,16.5,1,6.0,28.0,0.5,0.5,195.58,52.5,30.0,4.0,9.80859375,7,0.408164063,0.7421875,0.0,126.0898438,5.5,0.456484375,0
560.0,177.8,170.0,273.0,1,4.0,4.0,0.0,0.18,185.42,16.0,33.0,0.1875,0.0,6,0.54,0.0,0.0,0.0,0.75,0.5,0
561.0,170.18,135.0,113.875,1,9.75,2.25,0.375,0.48,185.42,22.5,32.0,7.875,7.75,3,0.39,5.0,2.0,69.25,14.625,0.39,0
562.0,177.8,265.0,87.4375,1,2.8125,0.5,0.5,0.536875,195.58,13.0625,39.0,1.75,24.5,9,0.505800781,18.05078125,0.0,426.1679688,6.0625,0.458828125,0
563.0,182.88,145.0,373.0,1,28.0,21.0,0.0,0.52,180.34,62.0,31.0,10.0,19.5,4,0.62,2.0,0.0,144.5,2.0,0.45,0
564.0,167.64,125.0,0.1875,1,0.375,5.5,0.0,0.439375,167.64,6.75,27.0,4.8125,0.0,3,0.386875,1.375,1.0,1.625,9.6875,0.38,0
565.0,187.96,185.0,69.52282715,1,0.819458008,8.131713867,0.580200195,0.578354492,187.96,21.87109375,31.0,7.838256836,7.287193298,7,0.394954453,8.001983643,2.0,173.5661545,9.931640625,0.295754089,0
566.0,187.96,185.0,3.0,1,2.0,7.0,0.0,0.42,193.04,20.0,26.0,6.0,6.0,7,0.65,8.0,0.0,362.0,26.0,0.56,0
567.0,172.72,155.0,52.75292969,1,2.400390625,3.172851563,0.000976563,0.346147461,177.8,14.58886719,30.0,2.776367188,4.5,5,0.39125,3.0,0.0,146.375,1.380371094,0.505,0
568.0,187.96,250.0,19.0,1,0.0,4.0,0.0,0.46,198.12,58.0,31.0,13.0,1.0,9,0.4575,0.6875,0.0,7.4375,0.0,0.383125,0
569.0,167.64,125.0,210.0,1,7.0,13.5,0.0,0.485,170.18,19.0,29.0,5.5,4.5,3,0.415,0.0,1.0,1.5,3.0,0.31,0
570.0,187.96,185.0,0.0,1,0.0,8.0,0.0,0.15,195.58,27.0,32.0,2.0,0.0,7,0.29,1.0078125,0.0,30.8125,4.0,0.453767077,0
571.0,172.72,155.0,40.3301034,1,1.258825064,2.948425651,2.38e-07,0.367789043,172.72,68.04062748,33.0,10.8055985,0.38671875,5,0.571866455,3.334350586,0.0,51.85949707,0.089408875,0.313222656,0
572.0,165.1,125.0,49.0,1,2.5,2.0,0.0,0.53,172.72,4.0,27.0,4.0,9.875,2,0.565,5.75,1.0,166.0625,8.5,0.43625,0
573.0,162.56,125.0,229.9375,1,14.0,4.867919922,0.0,0.495,170.18,15.59375,25.0,12.171875,5.0,2,0.35,3.0,0.0,133.0,6.8125,0.56,0
574.0,177.8,185.0,3.0,1,1.0,1.0,0.0,0.2,193.04,15.0,27.0,0.0,0.0,7,0.525,1.0,0.0,8.0,0.0,0.475,0
575.0,182.88,170.0,38.3125,1,1.0,6.75,0.0625,0.506875,190.5,16.8125,31.0,3.875,14.06481934,6,0.502254639,1.632995605,0.0,133.8375244,5.5625,0.562418823,0
576.0,190.5,265.0,271.0,1,8.9609375,17.5,0.0,0.520908203,193.04,28.0625,30.0,8.5,35.68969727,9,0.41,4.0,0.0,327.0,0.0,0.5203125,0
577.0,172.72,135.0,111.75,1,10.0,12.5,0.0,0.3275,172.72,78.0,32.0,9.75,1.5,3,0.34,5.0,0.0,92.5,5.5,0.435,0
578.0,182.88,185.0,89.69145584,1,2.066226959,8.879928589,0.00402832,0.549218178,195.58,15.55845261,35.0,2.209842682,3.171142578,7,0.491151733,0.978942871,0.0,49.32525635,15.9439888,0.448280029,0
579.0,180.34,170.0,290.0,1,4.0,2.25,0.5,0.425,180.34,26.25,30.0,11.5,1.734375,6,0.4928125,2.0625,0.0,106.796875,2.0,0.3575,0
580.0,167.64,125.0,88.80566406,0,1.154296875,5.451171875,0.078125,0.495244141,167.64,36.81640625,35.0,27.33691406,7.620117188,2,0.318757324,5.590576172,1.0,298.5612793,3.086914063,0.483149414,0
581.0,175.26,155.0,110.5,1,6.5,5.0,0.5,0.78,190.5,8.5,29.0,1.5,8.828125,6,0.4278125,5.4375,1.0,232.65625,8.0,0.40796875,0
582.0,175.26,170.0,144.5625,1,13.0,3.75,0.0625,0.41625,185.42,2.5625,37.0,0.125,0.626953125,6,0.325134277,0.284179688,0.0,12.74023438,8.1875,0.326293945,0
583.0,182.88,170.0,209.125,1,4.625,10.90625,0.125,0.468125,193.04,25.46875,35.0,6.40625,12.0,6,0.4175,4.75,2.0,138.25,9.46875,0.3925,0
584.0,177.8,170.0,108.0,1,1.75,15.0,0.0,0.425,187.96,12.125,37.0,1.28125,5.56640625,6,0.41,2.0,0.0,172.75,18.0,0.46,0
585.0,185.42,185.0,250.375,1,2.625,13.75,0.0,0.6475,190.5,14.5,37.0,4.125,0.441955566,7,0.693667603,3.106628418,0.0,68.12976074,15.5,0.286256104,0
586.0,172.72,170.0,14.0456543,1,0.269042969,5.666015625,0.0,0.405397949,187.96,5.778808594,35.0,1.064941406,16.25,6,0.391875,8.375,1.0,466.5625,3.989013672,0.49875,0
587.0,172.72,170.0,49.0,1,0.0,17.0,0.0,0.5,187.96,6.0,29.0,16.0,10.3125,6,0.465556641,2.485351563,0.0,167.3945313,21.0,0.443779297,0
588.0,172.72,145.0,139.5,1,1.5,7.25,0.0,0.4475,172.72,17.75,27.0,10.75,19.0,4,0.48,11.0,0.0,348.0,6.25,0.49,0
589.0,182.88,265.0,6.4375,1,1.0,4.5,0.0,0.7025,203.2,19.25,29.0,0.25,0.75,9,0.6975,1.75,0.0,35.5,2.890625,0.3925,0
590.0,182.88,170.0,5.0,1,10.0,12.625,0.5,0.28,187.96,7.0,27.0,2.0,3.751220703,7,0.31,6.0,0.0,290.829834,12.625,0.5025,0
591.0,172.72,135.0,81.0,1,2.0,13.0,0.0,0.5,165.1,21.0,34.0,2.0,0.0,3,0.36,0.0,1.0,17.0,12.0,0.32,0
592.0,170.18,125.0,70.5,1,1.0,13.5,0.0,0.435,160.02,54.0,26.0,3.5,43.0,2,0.345,3.0,0.0,287.5,3.0,0.515,0
593.0,182.88,170.0,217.8596191,1,0.672119141,1.637695313,0.421875,0.284968262,193.04,12.34619141,29.0,6.687011719,0.5,6,0.4575,3.75,3.0,69.75,5.79296875,0.3225,0
594.0,177.8,155.0,110.0,1,7.0,4.0,0.0,0.26,180.34,15.5,25.0,0.0,0.0,5,0.67,0.0,0.0,9.0,3.5,0.33,0
595.0,172.72,145.0,56.125,1,3.5,4.09375,0.5,0.4634375,167.64,18.90625,28.0,1.84375,0.5,4,0.485,5.5,0.0,19.0,18.15625,0.405,0
596.0,172.72,155.0,35.875,1,4.78125,2.71875,0.0625,0.480625,190.5,22.3125,31.0,6.09375,4.5,5,0.53625,1.8125,0.0,23.375,11.28125,0.4025,0
597.0,185.42,185.0,130.0,1,6.5,13.5,0.5,0.52,208.28,23.5,28.0,2.0,0.5,9,0.595,4.5,0.0,186.5,10.5,0.375,0
598.0,193.04,205.0,147.5,1,4.078125,8.752441406,0.0,0.605,193.04,28.0625,29.0,0.765625,13.75,8,0.41,5.590576172,0.0,388.5,3.442382813,0.448417969,0
599.0,180.34,155.0,52.75292969,1,1.375,3.5,0.125012398,0.47,175.26,23.25,27.0,1.0,8.0546875,5,0.37,1.25,0.0,175.630291,17.75,0.504283447,0
